Service Request No,original_address_field,st_num_x,st_dir_x,st_name,Location,Created Date,Status Date,Status,Vehicle Make/Model,License Plate Number,Pound assigned inventory number,City X Coordinate,City Y Coordinate,Vehicle Body Style,impound_date,date,X Coordinate,Y Coordinate,X,Y,iss_dt_tim,st_num_y,st_dir_y,st_nm,st_name_edit,address,lcns_plt_s,viol_cd,viol_desc,rpt_dstrct,vhcl_make,fine_lvl,tckt_que,year,on_route,datetime,penalty
16-01310598,1441 S STATE ST,1441,S,STATE ST,1441 S STATE ST,3/4/2016 0:00,3/17/2016 0:00,Completed,Toyota,584XPZ,2785722,1176566.121,1893425.818,Sedan 4 Door,3/3/2016,3/3/2016,-87.627317,41.86291166,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01310599,6419 S KEDZIE AVE,6419,S,KEDZIE AVE,6419 S KEDZIE AVE,3/4/2016 0:00,3/11/2016 0:00,Completed,Audi,E537167,2785723,1156158.78,1861801.32,Sedan 4 Door,3/3/2016,3/3/2016,-87.70308177,41.77656608,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01310600,6415 S KEDZIE AVE,6415,S,KEDZIE AVE,6415 S KEDZIE AVE,3/4/2016 0:00,3/11/2016 0:00,Completed,Dodge,g210962,2785724,1156153.497,1862011.893,Carryall,3/3/2016,3/3/2016,-87.70309548,41.77714403,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01809940,1300 E MIDWAY PLAISANCE,1300,E,MIDWAY PLAISANCE,1300 E MIDWAY PLAISANCE,3/17/2016 0:00,3/17/2016 0:00,Completed,Hyundai,0JGK67,2785726,1185677.549,1865929.858,Sedan 4 Door,3/3/2016,3/3/2016,-87.59473815,41.78725052,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01310635,1451 W 79TH ST,1451,W,79TH ST,1451 W 79TH ST,3/4/2016 0:00,3/11/2016 0:00,Completed,Toyota,Z896214,2785727,1167896.77,1852355.316,Sedan 4 Door,3/3/2016,3/3/2016,-87.66032168,41.75040087,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01310604,315 E 79TH ST,315,E,79TH ST,315 E 79TH ST,3/4/2016 0:00,3/11/2016 0:00,Completed,Dodge,E703000,2785728,1179562.59,1852694.373,Sedan 4 Door,3/3/2016,3/3/2016,-87.61756265,41.75107293,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01310636,6231 S COTTAGE GROVE AVE,6231,S,COTTAGE GROVE AVE,6231 S COTTAGE GROVE AVE,3/4/2016 0:00,3/11/2016 0:00,Completed,Dodge,P919791,2785729,1182635.386,1863867.392,Carryall,3/3/2016,3/3/2016,-87.60595627,41.7816621,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01310605,1375 E MIDWAY PLAISANCE,1375,E,MIDWAY PLAISANCE,1375 E MIDWAY PLAISANCE,3/4/2016 0:00,3/17/2016 0:00,Completed,Toyota,473437,2785730,1186350.54,1865685.007,Sedan 4 Door,3/3/2016,3/3/2016,-87.59227836,41.78656273,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01310639,350 E 103RD ST,350,E,103RD ST,350 E 103RD ST,3/4/2016 0:00,3/11/2016 0:00,Completed,Oldsmobile,G242487,2785731,1180487.907,1836750.568,Sedan 4 Door,3/3/2016,3/3/2016,-87.61465967,41.70730001,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01310606,10200 S COTTAGE GROVE AVE,10200,S,COTTAGE GROVE AVE,10200 S COTTAGE GROVE AVE,3/4/2016 0:00,4/6/2016 0:00,Completed,Chrysler,,2785732,1182814.862,1837476.543,Sedan 4 Door,3/3/2016,3/3/2016,-87.60611597,41.70923857,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466517,2031 S ARCHER AVE,2031,S,ARCHER AVE,2031 S ARCHER AVE,3/8/2016 0:00,4/13/2016 0:00,Completed,Isuzu,Y724835,2785783,1175587.613,1890431.212,Carryall,3/4/2016,3/4/2016,-87.63099889,41.85471628,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466519,1935 S ARCHER AVE,1935,S,ARCHER AVE,1935 S ARCHER AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Lexus,R728451,2785784,1176257.17,1890868.745,Sedan 4 Door,3/4/2016,3/4/2016,-87.62852817,41.85590184,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466522,2116 S ARCHER AVE,2116,S,ARCHER AVE,2116 S ARCHER AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,General Motors Corp.,BLT0353,2785785,1175234.462,1890196.492,Carryall,3/4/2016,3/4/2016,-87.63230212,41.85408011,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466523,1935 S ARCHER AVE,1935,S,ARCHER AVE,1935 S ARCHER AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Mazda,S488831,2785786,1176257.17,1890868.745,Sedan 4 Door,3/4/2016,3/4/2016,-87.62852817,41.85590184,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466526,2841 S ARCHER AVE,2841,S,ARCHER AVE,2841 S ARCHER AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Honda,S800752,2785789,1168913.231,1886024.388,Sedan 4 Door,3/4/2016,3/4/2016,-87.65562421,41.84277076,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466527,2899 S ARCHER AVE,2899,S,ARCHER AVE,2899 S ARCHER AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Nissan,E991811,2785790,1168357.319,1885659.989,Sedan 4 Door,3/4/2016,3/4/2016,-87.65767477,41.84178283,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466531,3539 S ARCHER AVE,3539,S,ARCHER AVE,3539 S ARCHER AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Land Rover,86647FF,2785793,1162556.76,1881142.147,Carryall,3/4/2016,3/4/2016,-87.67908726,41.82950863,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466532,5680 S ARCHER AVE,5680,S,ARCHER AVE,5680 S ARCHER AVE,3/8/2016 0:00,4/6/2016 0:00,Completed,Toyota,S662945,2785794,1142590.503,1869230.348,Sedan 4 Door,3/4/2016,3/4/2016,-87.75263924,41.7972147,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466534,1521 S STATE ST,1521,S,STATE ST,1521 S STATE ST,3/8/2016 0:00,3/17/2016 0:00,Completed,Toyota,EZE6417,2785796,1176581.597,1892835.696,Sedan 4 Door,3/4/2016,3/4/2016,-87.62727801,41.86129198,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466535,1820 S STATE ST,1820,S,STATE ST,1820 S STATE ST,3/8/2016 0:00,3/17/2016 0:00,Completed,Toyota,JGN6744,2785797,1176616.38,1891474.39,Sedan 4 Door,3/4/2016,3/4/2016,-87.62719143,41.85755568,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466536,2113 S STATE ST,2113,S,STATE ST,2113 S STATE ST,3/8/2016 0:00,3/17/2016 0:00,Completed,Nissan,R9470K,2785798,1176648.792,1890204.01,Sedan 4 Door,3/4/2016,3/4/2016,-87.62711081,41.85406893,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466537,3015 E 79TH,3015,E,79TH,3015 E 79TH,3/8/2016 0:00,3/17/2016 0:00,Completed,Nissan,Z403238,2785799,,,Sedan 4 Door,3/4/2016,3/4/2016,-87.550933,41.751868,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466538,522 E 79TH ST,522,E,79TH ST,522 E 79TH ST,3/8/2016 0:00,3/17/2016 0:00,Completed,Jeep - Year Greater 1988,R960821,2785800,1181177.419,1852744.552,Carryall,3/4/2016,3/4/2016,-87.61164362,41.75117361,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466541,2621 S DR MARTIN LUTHER KING JR DR,2621,S,DOCTOR MARTIN LUTHER KING JR DR,2621 S DOCTOR MARTIN LUTHER KING JR DR,3/8/2016 0:00,3/17/2016 0:00,Completed,Toyota,A564413,2785802,1179248.763,1887077.739,Sedan 4 Door,3/4/2016,3/4/2016,-87.61766365,41.84543117,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466542,424 W 103RD ST,424,W,103RD ST,424 W 103RD ST,3/8/2016 0:00,4/6/2016 0:00,Completed,Chevrolet,Z265155,2785803,1175192.1,1836609,Carryall,3/4/2016,3/4/2016,-87.63405708,41.70703118,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466543,921 E MIDWAY PLAISANCE,921,E,MIDWAY PLAISANCE,921 E MIDWAY PLAISANCE,3/8/2016 0:00,3/17/2016 0:00,Completed,Lincoln,JOH92,2785804,1183394.995,1865877.578,Sedan 4 Door,3/4/2016,3/4/2016,-87.6031088,41.78716056,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01466544,840 E MIDWAY PLAISANCE,840,E,MIDWAY PLAISANCE,840 E MIDWAY PLAISANCE,3/8/2016 0:00,3/17/2016 0:00,Completed,Toyota,L487800,2785805,1182860.307,1865605.407,Sedan 4 Door,3/4/2016,3/4/2016,-87.60507769,41.78642614,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476370,2983 S ARCHER AVE,2983,S,ARCHER AVE,2983 S ARCHER AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Chevrolet,H818736,2785860,1167575.74,1885146.32,Sedan 4 Door,3/5/2016,3/5/2016,-87.66055768,41.84039011,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476371,2985 S ARCHER AVE,2985,S,ARCHER AVE,2985 S ARCHER AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Ford,E213494,2785861,1167567.24,1885140.72,Sedan 4 Door,3/5/2016,3/5/2016,-87.66058903,41.84037493,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476374,711 S STATE ST,711,S,STATE ST,711 S STATE ST,3/8/2016 0:00,3/17/2016 0:00,Completed,Chevrolet,DL5170F,2785863,1176471.065,1897032.937,Sedan 4 Door,3/5/2016,3/5/2016,-87.62755707,41.87281197,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476375,2929 S ARCHER AVE,2929,S,ARCHER AVE,2929 S ARCHER AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Ford,Z335075,2785864,1168071.349,1885472.092,Sedan 4 Door,3/5/2016,3/5/2016,-87.65872961,41.84127339,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476376,2954 S ARCHER AVE,2954,S,ARCHER AVE,2954 S ARCHER AVE,3/8/2016 0:00,4/5/2016 0:00,Completed,Ford,Z289331,2785865,1167839.603,1885319.916,Sedan 2 Door,3/5/2016,3/5/2016,-87.65958441,41.8408608,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476381,555 W MADISON ST,555,W,MADISON ST,555 W MADISON ST,3/8/2016 0:00,3/17/2016 0:00,Completed,Audi,289HRC,2785868,1172629.011,1900297.042,Sedan 4 Door,3/5/2016,3/5/2016,-87.64156631,41.88185471,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476382,1212 S STATE ST,1212,S,STATE ST,1212 S STATE ST,3/8/2016 0:00,3/17/2016 0:00,Completed,Ford,091ENZ,2785869,1176526.736,1894992.286,Sedan 4 Door,3/5/2016,3/5/2016,-87.6274143,41.86721104,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476384,2545 S KINGSTON,2545,S,DOCTOR MARTIN LUTHER KING JR DR,2545 S DOCTOR MARTIN LUTHER KING JR DR,3/8/2016 0:00,3/17/2016 0:00,Completed,Nissan,R160171,2785871,,,Sedan 4 Door,3/5/2016,3/5/2016,-87.6162856,41.8465279,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476385,2111 S STATE ST,2111,S,STATE ST,2111 S STATE ST,3/8/2016 0:00,3/17/2016 0:00,Completed,Lincoln,SIX20WS,2785872,1176648.492,1890214.11,Carryall,3/5/2016,3/5/2016,-87.62711161,41.85409666,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476387,5312 S KINGSTON,5312,S,DOCTOR MARTIN LUTHER KING JR DR,5312 S DOCTOR MARTIN LUTHER KING JR DR,3/8/2016 0:00,3/17/2016 0:00,Completed,Chevrolet,761YEK,2785873,,,Van,3/5/2016,3/5/2016,-87.6163686,41.7980575,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476388,1150 E MIDWAY PLAISANCE,1150,E,MIDWAY PLAISANCE,1150 E MIDWAY PLAISANCE,3/8/2016 0:00,3/17/2016 0:00,Completed,Volkswagen,E216772,2785874,1184799.415,1865909.936,Sedan 4 Door,3/5/2016,3/5/2016,-87.59795847,41.7872165,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476389,1127 E MIDWAY PLAISANCE,1127,E,MIDWAY PLAISANCE,1127 E MIDWAY PLAISANCE,3/8/2016 0:00,3/17/2016 0:00,Completed,Toyota,Z469913,2785875,1184590.379,1865904.983,Sedan 4 Door,3/5/2016,3/5/2016,-87.59872505,41.78720782,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476390,5486 S ARCHER AVE,5486,S,ARCHER AVE,5486 S ARCHER AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Toyota,Z468718,2785876,1144363.82,1869604.006,Sedan 4 Door,3/5/2016,3/5/2016,-87.74612679,41.79820702,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476391,6015 S ARCHER AVE,6015,S,ARCHER AVE,6015 S ARCHER AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Honda,Z293232,2785877,1138663.059,1868395.513,Carryall,3/5/2016,3/5/2016,-87.76706214,41.79499567,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476393,5717 S ARCHER AVE,5717,S,ARCHER AVE,5717 S ARCHER AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,General Motors Corp.,V319611,2785878,1141970.439,1869099.489,Carryall,3/5/2016,3/5/2016,-87.75491637,41.79686707,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476289,2543 S KEDZIE AVE,2543,S,KEDZIE AVE,2543 S KEDZIE AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Mazda,E972990,2785879,1155432.437,1886932.982,Sedan 4 Door,3/5/2016,3/5/2016,-87.70507099,41.8455453,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476291,1117 E MIDWAY PLAISANCE,1117,E,MIDWAY PLAISANCE,1117 E MIDWAY PLAISANCE,3/8/2016 0:00,3/17/2016 0:00,Completed,Toyota,FCN5247,2785880,1184499.479,1865902.883,Sedan 4 Door,3/5/2016,3/5/2016,-87.59905841,41.78720418,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476293,1320 E MIDWAY PLAISANCE,1320,E,MIDWAY PLAISANCE,1320 E MIDWAY PLAISANCE,3/8/2016 0:00,3/17/2016 0:00,Completed,Toyota,Z214821,2785881,1185854.159,1865673.874,Sedan 4 Door,3/5/2016,3/5/2016,-87.59409868,41.78654391,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476294,7329 S COTTAGE GROVE AVE,7329,S,COTTAGE GROVE AVE,7329 S COTTAGE GROVE AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Chevrolet,V272010,2785882,1182827.868,1856592.727,Sedan 4 Door,3/5/2016,3/5/2016,-87.6054763,41.76169525,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476297,8212 S COTTAGE GROVE AVE,8212,S,COTTAGE GROVE AVE,8212 S COTTAGE GROVE AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Cadillac,690S926,2785883,1182986.226,1850720.108,Sedan 4 Door,3/5/2016,3/5/2016,-87.6050781,41.74557649,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476299,8340 S COTTAGE GROVE AVE,8340,S,COTTAGE GROVE AVE,8340 S COTTAGE GROVE AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Jeep - Year Greater 1988,V153994,2785884,1183011.763,1849861.238,Carryall,3/5/2016,3/5/2016,-87.60501116,41.74321906,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476300,5435 S KEDZIE AVE,5435,S,KEDZIE AVE,5435 S KEDZIE AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Ford,1587724B,2785885,1155974.615,1868284.68,Van,3/5/2016,3/5/2016,-87.70358283,41.79436106,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476303,5217 S KEDZIE AVE,5217,S,KEDZIE AVE,5217 S KEDZIE AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Hyundai,S348941,2785886,1155929.969,1869857.999,Sedan 4 Door,3/5/2016,3/5/2016,-87.70370429,41.79867936,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476304,4521 S KEDZIE AVE,4521,S,KEDZIE AVE,4521 S KEDZIE AVE,3/8/2016 0:00,3/17/2016 0:00,Completed,Hyundai,E274389,2785887,1155788.292,1874463.38,Sedan 4 Door,3/5/2016,3/5/2016,-87.70410021,41.81132,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01476306,5318 S KEDZIE AVE,5318,S,KEDZIE AVE,5318 S KEDZIE AVE,3/8/2016 0:00,4/13/2016 0:00,Completed,Dodge,142352,2785888,1155951.595,1869113.58,Sedan 4 Door,3/5/2016,3/5/2016,-87.70364498,41.79663614,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512996,2151 S ARCHER AVE,2151,S,ARCHER AVE,2151 S ARCHER AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Mercedes,E631136,2785933,1174947.261,1890007.448,Carryall,3/6/2016,3/6/2016,-87.63336191,41.85356779,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512998,2131 S ARCHER AVE,2131,S,ARCHER AVE,2131 S ARCHER AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Chevrolet,DDK8299,2785934,1175111.362,1890115.492,Van,3/6/2016,3/6/2016,-87.63275637,41.85386059,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512865,1921 S ARCHER AVE,1921,S,ARCHER AVE,1921 S ARCHER AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Jeep - Year Greater 1988,H141440,2785935,1176404.27,1890964.545,Carryall,3/6/2016,3/6/2016,-87.62798536,41.85616141,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512866,2169 S ARCHER AVE,2169,S,ARCHER AVE,2169 S ARCHER AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Honda,V569434,2785936,1174799.661,1889910.148,Sedan 4 Door,3/6/2016,3/6/2016,-87.63390656,41.85330409,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512871,2979 S ARCHER AVE,2979,S,ARCHER AVE,2979 S ARCHER AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Porsche,Z640047,2785941,1167609.54,1885168.52,Carryall,3/6/2016,3/6/2016,-87.66043301,41.8404503,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512873,5434 S ARCHER AVE,5434,S,ARCHER AVE,5434 S ARCHER AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Infiniti/M30,Y801254,2785942,1144877.4,1869702.299,Sedan 4 Door,3/6/2016,3/6/2016,-87.7442409,41.79846711,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512874,600 S STATE ST,600,S,STATE ST,600 S STATE ST,3/9/2016 0:00,3/17/2016 0:00,Completed,Jeep - Year Greater 1988,K975761,2785943,1176451.122,1897667.028,Carryall,3/6/2016,3/6/2016,-87.62761115,41.8745524,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512875,819 S STATE ST,819,S,STATE ST,819 S STATE ST,3/9/2016 0:00,3/17/2016 0:00,Completed,Pontiac,V521512,2785944,1176485.012,1896577.693,Sedan 4 Door,3/6/2016,3/6/2016,-87.62751961,41.87156243,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512876,3265 S ARCHER AVE,3265,S,ARCHER AVE,3265 S ARCHER AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Jeep - Year Greater 1988,Z165747,2785945,1164881.64,1883078.104,Carryall,3/6/2016,3/6/2016,-87.67050251,41.8347722,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512877,3838 S KEDZIE AVE,3838,S,KEDZIE AVE,3838 S KEDZIE AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Chrysler,Z405035,2785946,1155667.333,1878871.391,Van,3/6/2016,3/6/2016,-87.70442555,41.82341859,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512878,5814 S ARCHER AVE,5814,S,ARCHER AVE,5814 S ARCHER AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Mitsubishi,587S214,2785947,1140830.84,1868856.663,Sedan 4 Door,3/6/2016,3/6/2016,-87.75910143,41.79622168,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512879,5812 S ARCHER AVE,5812,S,ARCHER AVE,5812 S ARCHER AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Dodge,Z717718,2785948,1140855.34,1868861.863,Van,3/6/2016,3/6/2016,-87.75901146,41.7962355,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512880,621 S STATE ST,621,S,STATE ST,621 S STATE ST,3/9/2016 0:00,4/5/2016 0:00,Completed,Toyota,,2785949,1176454.803,1897538.828,Carryall,3/6/2016,3/6/2016,-87.62760151,41.87420053,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512882,1218 S STATE ST,1218,S,STATE ST,1218 S STATE ST,3/9/2016 0:00,3/17/2016 0:00,Completed,Toyota,S163257,2785950,1176527.536,1894955.386,Sedan 4 Door,3/6/2016,3/6/2016,-87.62741247,41.86710976,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512881,606 S STATE ST,606,S,STATE ST,606 S STATE ST,3/9/2016 0:00,3/17/2016 0:00,Completed,Mazda,TRFCSKS,2785951,1176452.403,1897617.428,Sedan 2 Door,3/6/2016,3/6/2016,-87.62760795,41.87441627,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512883,1224 S STATE ST,1224,S,STATE ST,1224 S STATE ST,3/9/2016 0:00,3/17/2016 0:00,Completed,Pontiac,L157593,2785952,1176528.436,1894918.486,Sedan 4 Door,3/6/2016,3/6/2016,-87.62741028,41.86700849,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512884,323 S KEDZIE AVE,323,S,KEDZIE AVE,323 S KEDZIE AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Dodge,V141624,2785953,1155094.333,1898389.245,Sedan 4 Door,3/6/2016,3/6/2016,-87.7060046,41.87698932,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512885,5322 S KEDZIE AVE,5322,S,KEDZIE AVE,5322 S KEDZIE AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Toyota,E279341,2785954,1155952.795,1869070.68,Sedan 4 Door,3/6/2016,3/6/2016,-87.70364173,41.79651839,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512886,5938 S KEDZIE AVE,5938,S,KEDZIE AVE,5938 S KEDZIE AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Ford,1505485B,2785955,1156067.614,1865074.251,Pickup,3/6/2016,3/6/2016,-87.70332807,41.78554931,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512887,6017 S KEDZIE AVE,6017,S,KEDZIE AVE,6017 S KEDZIE AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Chevrolet,Z337825,2785956,1156082.686,1864551.518,Sedan 4 Door,3/6/2016,3/6/2016,-87.70328685,41.78411456,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512888,5245 S KEDZIE AVE,5245,S,KEDZIE AVE,5245 S KEDZIE AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Chevrolet,E477126,2785957,1155935.469,1869669.899,Carryall,3/6/2016,3/6/2016,-87.70368917,41.79816308,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512889,6006 S KEDZIE AVE,6006,S,KEDZIE AVE,6006 S KEDZIE AVE,3/9/2016 0:00,3/17/2016 0:00,Completed,Chevrolet,9753160,2785958,1156080.686,1864625.118,Carryall,3/6/2016,3/6/2016,-87.70329221,41.78431657,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01518928,1351 S STATE ST,1351,S,STATE ST,1351 S STATE ST,3/9/2016 0:00,4/13/2016 0:00,Completed,Honda,A297830,2785959,1176547.688,1894140.083,Sedan 4 Door,3/6/2016,3/6/2016,-87.62736311,41.86487206,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512890,2727 S KINGSTON,2727,S,DOCTOR MARTIN LUTHER KING JR DR,2727 S DOCTOR MARTIN LUTHER KING JR DR,3/9/2016 0:00,3/17/2016 0:00,Completed,Toyota,Z648032,2785960,,,Sedan 4 Door,3/6/2016,3/6/2016,-87.617275,41.844275,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01519108,2600 S DR MARTIN LUTHER KING JR DR,2600,S,DOCTOR MARTIN LUTHER KING JR DR,2600 S DOCTOR MARTIN LUTHER KING JR DR,3/9/2016 0:00,7/22/2016 0:00,Completed,Acura,DL6238N,2785961,1179245.763,1887184.139,Sedan 4 Door,3/6/2016,3/6/2016,-87.61767141,41.8457232,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512891,2735 S KINGSTON,2735,S,DOCTOR MARTIN LUTHER KING JR DR,2735 S DOCTOR MARTIN LUTHER KING JR DR,3/9/2016 0:00,3/17/2016 0:00,Completed,Nissan,593RPZ,2785962,,,Sedan 4 Door,3/6/2016,3/6/2016,-87.617275,41.844252,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01809006,1641 W 79TH ST,1641,W,79TH ST,1641 W 79TH ST,3/17/2016 0:00,3/17/2016 0:00,Completed,Pontiac,512S891,2785963,1166671.123,1852322.454,Sedan 4 Door,3/6/2016,3/6/2016,-87.66481396,41.75033691,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01809005,215 E 79TH ST,215,E,79TH ST,215 E 79TH ST,3/17/2016 0:00,3/17/2016 0:00,Completed,Hyundai,Y759350,2785964,1179027.514,1852677.328,Sedan 4 Door,3/6/2016,3/6/2016,-87.61952394,41.75103835,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512892,509 E 79TH ST,509,E,79TH ST,509 E 79TH ST,3/9/2016 0:00,4/5/2016 0:00,Completed,Chrysler,E385022,2785965,1181039.079,1852740.184,Sedan 2 Door,3/6/2016,3/6/2016,-87.6121507,41.7511648,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512893,614 E 79TH ST,614,E,79TH ST,614 E 79TH ST,3/9/2016 0:00,3/17/2016 0:00,Completed,Nissan,P155235,2785966,1181752.532,1852762.301,Sedan 4 Door,3/6/2016,3/6/2016,-87.60953559,41.75120905,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01512894,5158 S KINGSTON,5158,S,DOCTOR MARTIN LUTHER KING JR DR,5158 S DOCTOR MARTIN LUTHER KING JR DR,3/9/2016 0:00,3/17/2016 0:00,Completed,Buick,V774219,2785967,,,Sedan 4 Door,3/6/2016,3/6/2016,-87.6168578,41.8005034,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
